i,f,tau_if
35,21,264794.29539811215
35,22,76796.34907987817
35,23,247276.47203117397
35,24,6265.858202593231
35,25,14627.682813887282
35,26,4633.737657648191
35,27,97551.7220488851
35,28,123611.4408659748
35,29,176.16531265398544
35,30,204.17476779062645
35,31,108.63917983165155
35,32,6068.316274562891
35,33,45.070029830823415
35,34,3938.292055062639
36,16,46975277.1528715
36,17,1138157338.627525
36,18,420964610.90184635
36,19,1464778740.197462
36,20,1028381644.9961531
36,21,6782510538.850501
36,22,203296.37642889252
36,23,356939.45320765086
36,24,27830.79439542006
36,25,59.95952448292975
36,26,20440.36379937666
36,27,101856.91947202492
36,28,9835.095082751139
36,29,1760.3957122027316
36,30,230.65089978368025
36,31,135.7289642462477
36,32,465.2284572478655
36,33,35.902430920488094
36,34,818.689032464447
36,35,38956.571047321886
37,17,999287249.6055859
37,18,4238334228.017223
37,19,2905572007.331591
37,20,94403810.85117967
37,21,7384401452.673901
37,22,346795395.01296777
37,23,1729695.9715522444
37,24,215200.04619683593
37,25,84979.53688543923
37,26,491968.2323870961
37,27,16519625.349226922
37,28,6378.9721427706445
37,29,1758.8291462200982
37,30,289.95921716928063
37,31,63.524062048790164
37,32,350.1164281206512
37,33,41.45076372497407
37,34,51.84068114937392
37,35,46.8650860108367
37,36,29780494.58363841
38,17,234047175.38771898
38,18,2431970133.5580525
38,19,1051318485.606084
38,20,515609850.2569887
38,21,2147913010.618297
38,22,3003582.887448649
38,23,335117284.2758178
38,24,9509986.124948593
38,25,458050.58707669127
38,26,79494684.67711586
38,27,151490.97860895953
38,28,6389.115342115828
38,29,1967.2692211030162
38,30,388.7730875521045
38,31,113.96603716270258
38,32,362.8857227912734
38,33,51.39455505518319
38,34,52.99576838946159
38,35,35.81538282062641
38,36,1007.3352589659488
38,37,36447.82989833744
39,18,13317211010.99444
39,19,70932186807991.28
39,20,285978821.4327315
39,21,703466091.0194746
39,22,1148851280.7184532
39,23,360782458.3064006
39,24,1148469341.8192894
39,25,4606720.910548402
39,26,302.6597380800317
39,27,387094.1429764356
39,28,9156.954776461956
39,29,2626.3290056491383
39,30,573.2932463840464
39,31,249.3998308921884
39,32,464.61565353351193
39,33,29.62333688592647
39,34,67.2285550040895
39,35,42.29445400893213
39,36,49.31207337841579
39,37,109.21509826367745
39,38,102822.8911112344
40,19,254666012804.40833
40,20,18708523671.204205
40,21,160101745.52561626
40,22,279387918.91225183
40,23,20753773270.923653
40,24,12079070984.66604
40,25,11631199.68033432
40,26,288226.4526630239
40,27,307174750.63631374
40,28,11395.72021847906
40,29,3963.7284025212275
40,30,873.2149090714034
40,31,362.923935412165
40,32,635.3065471380689
40,33,40.1492791489809
40,34,88.7950032955688
40,35,53.28063483779335
40,36,62.54385754614809
40,37,86.27668854058997
40,38,761.8268357541383
41,20,1356007470.522144
41,21,6064907179.714276
41,22,21238176812.144707
41,23,316233009.09693265
41,24,94509346.51752494
41,25,146275052505.1946
41,26,368924.1761156392
41,27,3284037.6220580856
41,28,133.40038170220748
41,29,5950.96475547787
41,30,1345.3868614888377
41,31,555.4680113699166
41,32,941.6941211564143
41,33,99.19884886590062
41,34,127.44247137872712
41,35,71.99034528782352
41,36,79.70594297722931
41,37,104.94706557216236
41,38,646.1938956364256
42,21,505288767.1411549
42,22,68864790.95999072
42,23,1662875578.2115266
42,24,957805204.0593438
42,25,3505635.5968943457
42,26,111858322.80320488
42,27,14943068.972912177
42,28,21608.300835516326
42,29,10286.8903775302
42,30,2247.658183132309
42,31,898.9378508851539
42,32,1144.2510705177044
42,33,148.54125008579453
42,34,186.39654045844046
42,35,101.536695328986
42,36,106.67423847007377
42,37,140.562061988477
42,38,852.3205418328198
43,21,464347373.1257481
43,22,1922222165.7887015
43,23,234809227.86727926
43,24,475419161.1411844
43,25,526379762.58036005
43,26,34863044.7806897
43,27,808537.3228029028
43,28,26678.664943782882
43,29,16839.980485779506
43,30,1754.9136493981496
43,31,1520.0997629026103
43,32,1698.2946175437257
43,33,230.34009473111183
43,34,284.1802631730407
43,35,150.85389020670277
43,36,150.9039383531435
43,37,197.98070350098737
43,38,1258.091532945403
44,23,121120089027.96683
44,24,3293264761.2298293
44,25,190632248.3768266
44,26,22198746.449010074
44,27,66241226.675662816
44,28,56070.493828008206
44,29,14954.368664674292
44,30,1923.9204390690547
44,31,2585.874761018416
44,32,3295.7421180363626
44,33,372.16314078070343
44,34,460.54828384003065
44,35,148.1549911242763
44,36,223.87611927720422
44,37,290.8800443612986
44,38,1962.1459396404534
45,24,15746378.340327453
45,25,1119535959.118972
45,26,214058161.10424605
45,27,21780748.083229918
45,28,90128218.39552
45,29,15794.806246953196
45,30,7285.506755219755
45,31,4564.2815165103075
45,32,5770.424173938216
45,33,615.9708011805216
45,34,747.9896155373962
45,35,198.610517103223
45,36,339.5846686999315
45,37,442.3163879431336
45,38,3185.047535428454
46,25,94124777.29849073
46,26,346398517.34376055
46,27,186219555.1640491
46,28,6280234.239484727
46,29,65084.23541427593
46,30,10979.59641111782
46,31,7514.981845747517
46,32,9392.380021443056
46,33,1042.6994766788885
46,34,1237.805417393003
46,35,261.2888703036973
46,36,533.6577321691191
46,37,691.3159221426225
46,38,5328.181019982016
47,25,11028092557.153666
47,26,467480645.7976583
47,27,40453045.401925586
47,28,9694288.01813008
47,29,19045205.183315907
47,30,24247.66885664326
47,31,13497.749167505997
47,32,16233.90366545827
47,33,1822.5147553009415
47,34,1390.1157560088607
47,35,612.1012013976734
47,36,855.5421634161911
47,37,1105.6212569057739
47,38,9108.874374763467
48,26,219769939.17497817
48,27,91509770.55543458
48,28,34370737.74601394
48,29,1323922.2531278934
48,30,56936276.77985728
48,31,14720.19643522175
48,32,13158.101557473941
48,33,3185.5287879955736
48,34,1872.5712406033117
48,35,1009.1002212670411
48,36,1425.2549140290594
48,37,1799.305446233292
48,38,15803.70907962002
49,27,101830059.19821995
49,28,14261609.069118215
49,29,19440219.796135206
49,30,4502305.051195389
49,31,16105.968660058465
49,32,37719.23412606701
49,33,5337.026273016873
49,34,4397.499890525644
49,35,1701.0184275515248
49,36,2356.322958221553
49,37,2972.32396721106
49,38,27671.165958340338
50,28,217816766.66712216
50,29,7590295.517252588
50,30,8287322.358624308
50,31,14692741.498386158
50,32,68883.97772808067
50,33,9744.65575813607
