i,tau,E
865,0.8092996795181606,5.39538
866,2661.056002065496,5.39626
867,158.66165729375743,5.39796
868,0.00025816516806732474,5.40428
869,181218.38329592586,5.4103
870,0.9849155120460521,5.41175
871,0.21033609432688913,5.41258
872,0.9297136481963556,5.41853
873,366219.6013556585,5.41925
874,39286284.726372495,5.42193
875,1609991945.7455552,5.42464
876,0.22591476438909758,5.42713
877,0.4655800503013979,5.42793
878,58.47611250804047,5.43033
879,90724251.13617247,5.43525
880,556.0482094890478,5.43715
881,3491.197956300866,5.43787
882,587475.0323111268,5.4394
883,767.5913873452319,5.44457
884,24146.467774118362,5.44512
885,78.69678130164476,5.44528
886,2.5952570265736507e-05,5.44698
887,3.0472184787167094e-05,5.44857
888,1.6717446519488546,5.44914
889,2.75387508016999,5.45173
890,178.30412605895322,5.45214
891,7468.5484666376315,5.45359
892,0.00041756904604093307,5.45495
893,0.032180765056582405,5.45732
894,0.41931022813684626,5.45892
895,237.6222322289107,5.47191
896,433322470.1871857,5.47293
897,227713.44976984247,5.47328
898,0.5421492078340258,5.47972
899,240.33262034655968,5.48245
900,405122.25783391495,5.48323
901,38.87622630547873,5.4837
902,0.024351093628062554,5.48958
903,278265.4572949132,5.493
904,17058525.883467462,5.4943
905,8.247401797276357,5.49501
906,29269569.69103465,5.49849
907,3.252469368817396e-05,5.50021
908,0.005793651734984434,5.50118
909,1.598649113444904,5.50142
910,0.0005706437247657628,5.50358
911,45.17381541915264,5.50484
912,0.00017995365198649293,5.50498
913,0.6168988398288572,5.50554
914,3594.5915760961125,5.50866
915,140993.54812668462,5.51068
916,3.290385259469663,5.5141
917,1820.7666889490538,5.51627
918,365767332.2314248,5.52001
919,14125.94447323069,5.52151
920,203209.94414937,5.52581
921,22113.931429649827,5.52711
922,0.5618691103901943,5.53011
923,18749.111656456196,5.5318
924,0.003186899549731296,5.53992
925,1.579436534512186,5.54928
926,12.565859348180082,5.54997
927,865.8651441467139,5.55026
928,3.564291976616067e-05,5.55215
929,1.4901382926776146,5.55221
930,0.0008692175740243828,5.55227
931,0.057197291067583034,5.55368
932,188323.5610671457,5.55391
933,123219.27322179916,5.5545
934,4.399678761228896,5.55605
935,0.0003961819559574607,5.55863
936,363295629.85938305,5.56035
937,32163170.558930285,5.565
938,13479.109663859506,5.56558
939,94944345.17042911,5.56585
940,27.648750276487505,5.56885
941,129666.57703599069,5.57214
942,3.1885789020351534,5.5748
943,129921.53926154994,5.57684
944,44620.30563757453,5.5785
945,0.3553707845777637,5.57902
946,15326.375159011144,5.5798
947,0.003984092551500355,5.58113
948,3.290098459471276,5.59319
949,0.0012145399891410468,5.59898
950,0.7937563037639602,5.60154
951,3.9538477415722095e-05,5.6025
952,16226.428502509836,5.60334
953,36.27470266165454,5.60579
954,790976.256140699,5.6062
955,55435.10289778389,5.60881
956,0.05757420375787442,5.61044
957,54019860.21144402,5.61049
958,0.0005355613447833256,5.6105
959,82117.86591218068,5.61347
960,904.0046931022017,5.61518
961,31325936.1994982,5.62083
962,0.0036903336831435774,5.62241
963,51304841.49187298,5.62411
964,56721.4337945011,5.626
965,142790.56752009722,5.62636
966,0.5406238348347989,5.62656
967,66951.12718518166,5.6294
968,4.216505349208499,5.63379
969,39364513.72193188,5.63401
970,0.14369375902844916,5.6359
971,52.764879696074296,5.64171
972,0.0018999477336373717,5.64442
973,12766.174743399888,5.64462
974,62913389.73888364,5.64667
975,111932.51554889035,5.64671
976,0.42865832768633133,5.64939
977,5.578733076939075e-06,5.65146
978,47.899574175733974,5.65406
979,0.0037790774544354633,5.65501
980,0.03743495676262494,5.66091
981,0.001998042792240551,5.66116
982,11167431.516779004,5.66378
983,0.06458171681661996,5.67271
984,2.233746884830281,5.67307
985,62813.54290084091,5.67438
986,598257318.8909656,5.67993
987,76676.39469087233,5.68465
988,3247113.1186170913,5.68553
989,14348.08899115964,5.68778
990,0.002616551958137634,5.68856
991,16835.300257580093,5.68965
992,5.601380539873313,5.69103
993,13988604.404844161,5.6919
994,158077774.26493832,5.69195
995,0.0029725899883013733,5.69308
996,0.45375832990050174,5.69574
997,2215.0356620741595,5.69723
998,5702973.317170178,5.69866
999,4.722965982241554e-05,5.69901
1000,7216.048491845866,5.69961
1001,71.18381173758922,5.70089
1002,778149.5603454984,5.70686
1003,148216.2178185537,5.70794
1004,0.0013655316672289662,5.70993
1005,41055959.2724884,5.71071
1006,1297.5890794903069,5.71204
1007,2987800.9075791813,5.71322
1008,0.9334563972391065,5.71785
1009,24944.694895942168,5.7209
1010,0.007937319462796499,5.72234
1011,315.79612202362154,5.72632
1012,0.0038763252210645997,5.7314
1013,1562490351.4949007,5.73196
1014,0.14429624668386393,5.73384
1015,607077251.6781795,5.73766
1016,0.17821244750246623,5.74059
1017,1920.898346991092,5.74164
1018,160485307.57009196,5.74439
1019,4.054719439310479e-05,5.74513
1020,71.6910531801717,5.74628
1021,7.3451931907882475,5.74648
1022,0.0014859721065897714,5.75722
1023,2540424.5457331077,5.75817
1024,8348932.574640011,5.75839
1025,0.03220497814123699,5.75991
1026,inf,5.76075
1027,28022.282072712005,5.76593
1028,3227.078793236828,5.76599
1029,556222212.4253656,5.76695
1030,126651.03448630178,5.76697
1031,377842.6593501905,5.77008
1032,618004.4872584919,5.77208
1033,0.005562193550510051,5.77293
1034,4042233.052112372,5.77798
1035,1194400.6497539536,5.7784
1036,50.525464834276484,5.78162
1037,0.18350833340930015,5.78286
1038,13913543.900700253,5.78392
1039,0.09610134063560458,5.78404
1040,9270.418095856123,5.78709
1041,8.356559865374765e-06,5.78981
1042,26.415368401616078,5.79025
1043,18403428996.34552,5.79399
1044,0.0661247064671995,5.79512
1045,8.532701731719467,5.80009
1046,11546430.178074732,5.80242
1047,0.0021837572174440633,5.80278
1048,3522.6907250637255,5.80289
1049,15050.225764982499,5.80945
1050,0.012413896268633417,5.81319
1051,289239.0735793907,5.81666
1052,0.034299661324812526,5.82241
1053,805287.6093165969,5.82267
1054,2.1634065131086864,5.82597
1055,17.47518523696351,5.82689
1056,37956.70910530391,5.82843
1057,164911750.64341596,5.83085
1058,514916.41086517513,5.83233
1059,2.4410372995532468,5.83284
1060,1.0128188903235783e-05,5.83305
1061,6100967.504942995,5.83797
1062,0.058000967728368324,5.83819
1063,1011994.4262290044,5.84126
1064,0.002127392184229586,5.84642
1065,22004965085.95958,5.84887
1066,43.98504508467121,5.84897
1067,10145292.493426843,5.84954
1068,9430.449375208505,5.85146
1069,10.938148772670136,5.85181
1070,0.0126910552808104,5.85214
1071,0.008740073445152203,5.85426
1072,6595.1732960941745,5.86274
1073,115652.39516110379,5.86348
1074,867478.3132125251,5.86479
1075,0.4013422125868669,5.86642
1076,0.37226527582597363,5.87403
1077,5.0857114034921694e-05,5.87484
1078,0.008635708406245236,5.88059
1079,61553245.6295525,5.88541
1080,14971.85291651695,5.88871
1081,0.003884292318708299,5.88872
1082,0.019026215693939585,5.88974
1083,0.12205402554959217,5.89041
1084,3162749.540073265,5.89062
1085,7836.148577447597,5.89198
1086,58062884580.630424,5.89199
1087,234824690558.22372,5.89304
1088,1208548.3470123548,5.89359
1089,10971.629631263426,5.89546
1090,495810.40210223605,5.89942
1091,23.76002788938558,5.90161
1092,963579.359797735,5.90263
1093,148.00562421372013,5.90391
1094,1817255.4003313924,5.90417
1095,0.8616409711070069,5.90532
1096,54.06280454341561,5.90739
1097,0.024450629126055345,5.91101
1098,12331.95761707483,5.9127
1099,2.6330442855222226e-06,5.91516
1100,inf,5.92259
1101,0.026711895534675907,5.92606
1102,31490.553754999717,5.92653
1103,3139782.928390449,5.92874
1104,0.0022639993045460867,5.92947
1105,57608.34628097201,5.93099
1106,67691058011.23671,5.93377
1107,1110409.6758240482,5.93464
1108,0.2873606731921476,5.93465
1109,235400.39253883052,5.93868
1110,0.01157321230021242,5.94099
1111,0.8986836391430763,5.94269
1112,11.861811531375936,5.94535
1113,1242237070.7707877,5.94648
1114,1613386.6394422022,5.94848
1115,27.981847396336516,5.94942
1116,1.0746563786229353,5.95
1117,16403808396.56946,5.9535
1118,1.3718277928802978e-06,5.95401
1119,696361603.7393287,5.95456
1120,124601470.64578795,5.95489
1121,1061300.1600429688,5.96235
1122,0.015816816702334525,5.96479
1123,0.002789250322865622,5.96772
1124,22087.732473384287,5.97256
1125,2324985.8429395957,5.97457
1126,504.69365095387104,5.97553
1127,532768922.37975425,5.97913
1128,498.10265372601197,5.9817
1129,34884310.61745359,5.98253
1130,1.4065034459099224,5.98312
1131,46358.53692457466,5.98696
1132,0.04557141974206626,5.99126
1133,9.728457513225545e-07,5.99137
1134,1085881.677088437,5.9941
1135,26.458451243286937,5.99521
1136,163251.97943025062,6.00111
1137,0.0060785126426694145,6.00478
1138,6807056824.30684,6.00524
1139,142236395.00798213,6.00578
1140,357891.0656318741,6.00616
1141,17629532.993671,6.00645
1142,7359077354.631187,6.01222
1143,57797196.63611176,6.01307
1144,0.4017846131444153,6.01524
1145,2503.5453850740146,6.01845
1146,6.483538572187578e-07,6.02736
1147,0.6132735084270386,6.02767
1148,6080251.680039331,6.02798
1149,45826149.28447017,6.03202
1150,382245.146515752,6.03292
1151,41601.7965202532,6.03418
1152,1697.965836927361,6.03737
1153,46.877772457100235,6.03891
1154,23264319.886795424,6.03945
1155,0.14914287771895024,6.03967
1156,0.002232631553835781,6.04059
1157,214230322.47362432,6.0475
1158,62121.49936272943,6.05154
1159,38313659785.349785,6.05451
1160,27740.79005770084,6.05488
1161,4.434266412352173e-07,6.06177
1162,2884769702.408969,6.06335
1163,5550373.191952461,6.06566
1164,1210294.8280587306,6.06845
1165,0.3230298360181943,6.06915
1166,23420076570.641396,6.06919
1167,0.0024341149604671995,6.07474
1168,45751933.01917005,6.07523
1169,2988167.3168778615,6.07666
1170,10823361.170933692,6.07739
1171,18.859282738976304,6.08048
1172,44410.60313893678,6.08312
1173,100765749.02180979,6.08788
1174,71353.94767637741,6.08849
1175,5.111379008765517e-07,6.0947
1176,5188.605821615732,6.0966
1177,930852.815230826,6.10043
1178,112701221710490.84,6.10233
1179,10459485.184139237,6.107
1180,363.40167909125813,6.10838
1181,6203105.175584646,6.11024
1182,15138.771026984774,6.11323
1183,29.126003556145452,6.11985
1184,840636.7595538737,6.12007
1185,15744503.723701688,6.12213
1186,60896742805.44969,6.1244
1187,3.759845572064547e-07,6.12605
1188,422717082.4151435,6.12688
1189,99027967.2984779,6.1291
1190,116098.74959988928,6.13322
1191,1110077.1093452272,6.13571
1192,419529.6997798825,6.13636
1193,118853539.29611303,6.13829
1194,15422.218255964683,6.14183
1195,19092.349695477023,6.14527
1196,0.29177509046631966,6.14559
1197,68547121036091.914,6.1487
1198,872524212.5468984,6.15
1199,3.8824155726841667e-07,6.15593
1200,59.70919108702764,6.15697
1201,5702554.744525548,6.15728
1202,2435756.911460236,6.1613
1203,inf,6.16357
1204,2174807.16906534,6.16635
1205,33597820702.46755,6.16853
1206,811461.9624658667,6.16945
1207,11.568985862699275,6.17303
1208,548395134207.38947,6.17341
1209,70877525.2427451,6.1746
1210,108061259646.61134,6.17782
1211,405.19207082973253,6.18064
1212,56783212.59899168,6.18311
1213,2.497621307282547e-07,6.18421
1214,10306940.693863248,6.18642
1215,2.6790606915684574,6.19178
1216,7215007.215007216,6.19221
1217,1570277782.1396604,6.19629
